Crossroads_35/Hatcher Cage (2)/Hatcher Baby Spawner (7),Aspid Hatchling,0,0,0,0,0
Crossroads_35/Hatcher Cage (2)/Hatcher Baby Spawner (8),Aspid Hatchling,0,0,0,0,0
Crossroads_35/Hatcher Cage (2)/Hatcher Baby Spawner (9),Aspid Hatchling,0,0,0,0,0
Crossroads_36/_Props/Geo Rock 1,Geo Rock,2,5,5,15,15
Crossroads_37/_Enemies/Zombie Barger,Husk Bully,3,0,0,3,4
Crossroads_37/_Enemies/Zombie Barger (1),Husk Bully,3,0,0,3,4
Crossroads_37/_Enemies/Zombie Barger 1,Husk Bully,3,0,0,3,4
Crossroads_37/_Enemies/Zombie Barger 3,Husk Bully,3,0,0,3,4
Crossroads_37/_Enemies/Zombie Hornhead,Husk Hornhead,4,0,0,4,5
Crossroads_37/_Enemies/Zombie Hornhead 1,Husk Hornhead,4,0,0,4,5
Crossroads_37/_Enemies/Zombie Hornhead 2,Husk Hornhead,4,0,0,4,5
Crossroads_37/_Enemies/Zombie Leaper,Leaping Husk,3,0,0,3,4
Crossroads_37/_Enemies/Zombie Runner 1,Wandering Husk,3,0,0,3,4
Crossroads_37/_Props/Geo Rock 2,Geo Rock,2,5,5,15,15
Crossroads_37/Zombie Barger,Husk Bully,3,0,0,3,4
Crossroads_37/Zombie Hornhead,Husk Hornhead,4,0,0,4,5
Crossroads_37/Zombie Leaper,Leaping Husk,3,0,0,3,4
Crossroads_37/Zombie Runner (1),Wandering Husk,3,0,0,3,4
Crossroads_38/Loose Rewards/Shiny Item Relic2,Hallownest Seal,,,,450,450
Crossroads_38/Loose Rewards/Shiny Item Relic3,King's Idol,,,,800,800
Crossroads_39/_Enemies/Zombie Hornhead 1,Husk Hornhead,4,0,0,4,5
Crossroads_39/non_infected_event/Zombie Runner,Wandering Husk,3,0,0,3,4
Crossroads_39/non_infected_event/Zombie Runner 1,Wandering Husk,3,0,0,3,4
Crossroads_40/_Enemies/Zombie Hornhead,Husk Hornhead,4,0,0,4,5
Crossroads_40/Uninfected Parent/Zombie Leaper,Leaping Husk,3,0,0,3,4
Crossroads_40/Uninfected Parent/Zombie Leaper 1,Leaping Husk,3,0,0,3,4
Crossroads_40/Uninfected Parent/Zombie Runner 2,Wandering Husk,3,0,0,3,4
Crossroads_42/_Enemies/Buzzer 3,Vengefly,3,0,0,3,4
Crossroads_42/Geo Rock 1,Geo Rock,2,5,5,15,15
Crossroads_42/Geo Rock 2,Geo Rock,2,5,5,15,15
Crossroads_42/Uninfected Parent/Buzzer,Vengefly,3,0,0,3,4
Crossroads_42/Uninfected Parent/Buzzer 1,Vengefly,3,0,0,3,4
Crossroads_42/Uninfected Parent/Buzzer 2,Vengefly,3,0,0,3,4
Crossroads_46/_Props/Geo Rock 1,Geo Rock,2,5,5,15,15
Crossroads_48/Zombie Guard,Husk Guard,20,5,0,45,54
Crossroads_50/Buzzer,Vengefly,3,0,0,3,4
Crossroads_50/Buzzer (1),Vengefly,3,0,0,3,4
Crossroads_50/Buzzer (2),Vengefly,3,0,0,3,4
Crossroads_50/Climber,Tiktik,2,0,0,2,3
Crossroads_50/Crawler,Crawlid,2,0,0,2,3
Crossroads_50/Egg Sac,Bluggsac,0,0,0,0,0
Crossroads_52/Geo Rock 1,Geo Rock,2,5,5,15,15
Crossroads_52/Geo Rock 2,Geo Rock,2,5,5,15,15
Crossroads_ShamanTemple/_Enemies/Buzzer,Vengefly,3,0,0,3,4
Crossroads_ShamanTemple/_Enemies/Buzzer 1,Vengefly,3,0,0,3,4
Crossroads_ShamanTemple/_Enemies/Climber,Tiktik,2,0,0,2,3
Crossroads_ShamanTemple/_Enemies/Roller,Baldur,4,0,0,4,5
Crossroads_ShamanTemple/_Enemies/Roller 1,Baldur,4,0,0,4,5
Crossroads_ShamanTemple/_Enemies/Roller 10,Baldur,4,0,0,4,5
Crossroads_ShamanTemple/_Enemies/Roller 11,Baldur,4,0,0,4,5
Crossroads_ShamanTemple/_Enemies/Roller 2,Baldur,4,0,0,4,5
Crossroads_ShamanTemple/_Enemies/Roller 3,Baldur,4,0,0,4,5
Crossroads_ShamanTemple/_Enemies/Roller 4,Baldur,4,0,0,4,5
Crossroads_ShamanTemple/_Enemies/Roller 6,Baldur,4,0,0,4,5
Crossroads_ShamanTemple/_Enemies/Roller 7,Baldur,4,0,0,4,5
Crossroads_ShamanTemple/_Enemies/Roller 8,Baldur,4,0,0,4,5
Crossroads_ShamanTemple/_Enemies/Roller 9,Baldur,4,0,0,4,5
Crossroads_ShamanTemple/_Enemies/Zombie Runner,Wandering Husk,3,0,0,3,4
Crossroads_ShamanTemple/_Items/Geo Rock 1,Geo Rock,2,5,5,15,15
Crossroads_ShamanTemple/_Items/Geo Rock 2,Geo Rock,2,5,5,15,15
Crossroads_ShamanTemple/Battle Scene/Blocker,Elder Baldur,25,5,0,50,61
Crossroads_ShamanTemple/Geo Rock 2,Geo Rock,2,5,5,15,15
Crossroads_ShamanTemple/Geo Rock 2 (1),Geo Rock,2,5,5,15,15
Deepnest_01/_Props/Geo Rock 1,Geo Rock,2,5,5,15,15
Deepnest_01/_Props/Geo Rock 2,Geo Rock,2,5,5,15,15
Deepnest_01b/_Enemies/Baby Centipede,Dirtcarver,1,1,0,6,12
Deepnest_01b/_Enemies/Baby Centipede (1),Dirtcarver,1,1,0,6,12
Deepnest_01b/_Enemies/Baby Centipede (10),Dirtcarver,1,1,0,6,12
Deepnest_01b/_Enemies/Baby Centipede (2),Dirtcarver,1,1,0,6,12
Deepnest_01b/_Enemies/Baby Centipede (3),Dirtcarver,1,1,0,6,12
Deepnest_01b/_Enemies/Baby Centipede (4),Dirtcarver,1,1,0,6,12
Deepnest_01b/_Enemies/Baby Centipede (5),Dirtcarver,1,1,0,6,12
Deepnest_01b/_Enemies/Baby Centipede (6),Dirtcarver,1,1,0,6,12
Deepnest_01b/_Enemies/Baby Centipede (7),Dirtcarver,1,1,0,6,12
Deepnest_01b/_Enemies/Baby Centipede (8),Dirtcarver,1,1,0,6,12
Deepnest_01b/_Enemies/Baby Centipede (9),Dirtcarver,1,1,0,6,12
Deepnest_02/Baby Centipede,Dirtcarver,1,1,0,6,12
Deepnest_02/Baby Centipede (1),Dirtcarver,1,1,0,6,12
Deepnest_02/Baby Centipede (2),Dirtcarver,1,1,0,6,12
Deepnest_02/Baby Centipede (3),Dirtcarver,1,1,0,6,12
Deepnest_02/Baby Centipede (4),Dirtcarver,1,1,0,6,12
Deepnest_02/Geo Rock Deepnest,Geo Rock,0,3,15,15,15
Deepnest_02/Geo Rock Deepnest (1),Geo Rock,0,3,15,15,15
Deepnest_02/Spider Mini,Deephunter,2,1,0,7,13
Deepnest_02/Spider Mini (1),Deephunter,2,1,0,7,13
Deepnest_03/Geo Rock Deepnest,Geo Rock,0,3,15,15,15
Deepnest_03/Geo Rock Deepnest (1),Geo Rock,0,3,15,15,15
Deepnest_03/Geo Rock Deepnest (2),Geo Rock,0,3,15,15,15
Deepnest_03/Spider Mini,Deephunter,2,1,0,7,13
Deepnest_03/Spider Mini (1),Deephunter,2,1,0,7,13
Deepnest_03/Spider Mini (2),Deephunter,2,1,0,7,13
Deepnest_03/Spider Mini (4),Deephunter,2,1,0,7,13
Deepnest_03/Spider Mini (5),Deephunter,2,1,0,7,13
Deepnest_03/Spider Mini (6),Deephunter,2,1,0,7,13
Deepnest_03/Spider Mini (7),Deephunter,2,1,0,7,13
Deepnest_03/Zombie Hornhead Sp,Husk Hornhead,4,0,0,4,5
Deepnest_03/Zombie Hornhead Sp (2),Husk Hornhead,4,0,0,4,5
Deepnest_03/Zombie Hornhead Sp (3),Husk Hornhead,4,0,0,4,5
Deepnest_03/Zombie Hornhead Sp (4),Husk Hornhead,4,0,0,4,5
Deepnest_03/Zombie Runner Sp,Wandering Husk,3,0,0,3,4
Deepnest_03/Zombie Runner Sp (2),Wandering Husk,3,0,0,3,4
Deepnest_03/Zombie Runner Sp (5),Wandering Husk,3,0,0,3,4
Deepnest_16/Baby Centipede,Dirtcarver,1,1,0,6,12
Deepnest_16/Baby Centipede (1),Dirtcarver,1,1,0,6,12
Deepnest_16/Baby Centipede (2),Dirtcarver,1,1,0,6,12
Deepnest_16/Baby Centipede (3),Dirtcarver,1,1,0,6,12
Deepnest_16/Baby Centipede (4),Dirtcarver,1,1,0,6,12
Deepnest_16/Baby Centipede (5),Dirtcarver,1,1,0,6,12
Deepnest_16/Geo Rock Deepnest,Geo Rock,0,3,15,15,15
Deepnest_16/Geo Rock Deepnest (1),Geo Rock,0,3,15,15,15
Deepnest_16/Geo Rock Deepnest (2),Geo Rock,0,3,15,15,15
Deepnest_16/Geo Rock Deepnest (3),Geo Rock,0,3,15,15,15
Deepnest_16/Geo Rock Deepnest (4),Geo Rock,0,3,15,15,15
Deepnest_16/Shiny Item,Hallownest Seal,,,,450,450
Deepnest_16/Spider Mini,Deephunter,2,1,0,7,13
Deepnest_16/Spider Mini (1),Deephunter,2,1,0,7,13
Deepnest_16/Spider Mini (2),Deephunter,2,1,0,7,13
Deepnest_16/Spider Mini (3),Deephunter,2,1,0,7,13
Deepnest_16/Spider Mini (4),Deephunter,2,1,0,7,13
Deepnest_16/Spider Mini (5),Deephunter,2,1,0,7,13
Deepnest_16/Spider Mini (6),Deephunter,2,1,0,7,13
Deepnest_16/Spider Mini (7),Deephunter,2,1,0,7,13
Deepnest_17/Baby Centipede,Dirtcarver,1,1,0,6,12
Deepnest_17/Baby Centipede (1),Dirtcarver,1,1,0,6,12
Deepnest_17/Baby Centipede (2),Dirtcarver,1,1,0,6,12
Deepnest_26/Centipede Cage/Baby Centipede Spawner,Dirtcarver,1,1,0,6,12
Deepnest_26/Centipede Cage/Baby Centipede Spawner (1),Dirtcarver,1,1,0,6,12
Deepnest_26/Centipede Cage/Baby Centipede Spawner (2),Dirtcarver,1,1,0,6,12
Deepnest_26/Centipede Cage/Baby Centipede Spawner (3),Dirtcarver,1,1,0,6,12
Deepnest_26/Centipede Cage/Baby Centipede Spawner (4),Dirtcarver,1,1,0,6,12
Deepnest_26/Centipede Cage/Baby Centipede Spawner (5),Dirtcarver,1,1,0,6,12
Deepnest_26/Centipede Hatcher,Carver Hatcher,10,3,0,25,32
Deepnest_26/Centipede Hatcher (2),Carver Hatcher,10,3,0,25,32
Deepnest_26b/Centipede Cage/Baby Centipede Spawner,Dirtcarver,1,1,0,6,12
Deepnest_26b/Centipede Cage/Baby Centipede Spawner (1),Dirtcarver,1,1,0,6,12
Deepnest_26b/Centipede Cage/Baby Centipede Spawner (2),Dirtcarver,1,1,0,6,12
Deepnest_26b/Centipede Cage/Baby Centipede Spawner (3),Dirtcarver,1,1,0,6,12
Deepnest_26b/Centipede Cage/Baby Centipede Spawner (4),Dirtcarver,1,1,0,6,12
Deepnest_26b/Centipede Cage/Baby Centipede Spawner (5),Dirtcarver,1,1,0,6,12
Deepnest_26b/Centipede Hatcher (4),Carver Hatcher,10,3,0,25,32
Deepnest_26b/Centipede Hatcher (5),Carver Hatcher,10,3,0,25,32
Deepnest_26b/Centipede Hatcher (7),Carver Hatcher,10,3,0,25,32
Deepnest_26b/Centipede Hatcher (9),Carver Hatcher,10,3,0,25,32
Deepnest_30/_Enemies/Baby Centipede,Dirtcarver,1,1,0,6,12
Deepnest_30/_Enemies/Baby Centipede (1),Dirtcarver,1,1,0,6,12
Deepnest_30/_Enemies/Baby Centipede (2),Dirtcarver,1,1,0,6,12
Deepnest_31/Geo Rock Deepnest,Geo Rock,0,3,15,15,15
Deepnest_31/Geo Rock Deepnest (1),Geo Rock,0,3,15,15,15
Deepnest_31/Geo Rock Deepnest (2),Geo Rock,0,3,15,15,15
Deepnest_32/Mimic Spider,Nosk,0,0,0,0,0
Deepnest_33/Battle Scene v2/Wave 1/Zombie Spider 1,Corpse Creeper,10,0,0,10,12
Deepnest_33/Battle Scene v2/Wave 1/Zombie Spider 1 (1),Corpse Creeper,10,0,0,10,12
Deepnest_33/Battle Scene v2/Wave 1/Zombie Spider 2,Corpse Creeper,10,0,0,10,12
Deepnest_33/Battle Scene v2/Wave 1/Zombie Spider 2 (1),Corpse Creeper,10,0,0,10,12
Deepnest_33/Battle Scene v2/Wave 2/Zombie Spider 1 (1),Corpse Creeper,10,0,0,10,12
Deepnest_33/Battle Scene v2/Wave 2/Zombie Spider 2 (1),Corpse Creeper,10,0,0,10,12
Deepnest_33/Battle Scene v2/Wave 3/Zombie Spider 1 (1),Corpse Creeper,10,0,0,10,12
Deepnest_33/Battle Scene v2/Wave 3/Zombie Spider 2 (1),Corpse Creeper,10,0,0,10,12
Deepnest_33/Battle Scene v2/Wave 4/Zombie Spider 1 (1),Corpse Creeper,10,0,0,10,12
Deepnest_33/Battle Scene v2/Wave 4/Zombie Spider 2 (1),Corpse Creeper,10,0,0,10,12
Deepnest_33/Shiny Item,King's Idol,,,,800,800
Deepnest_33/Spider Mini (1),Deephunter,2,1,0,7,13
Deepnest_33/Spider Mini (2),Deephunter,2,1,0,7,13
Deepnest_33/Spider Mini (3),Deephunter,2,1,0,7,13
Deepnest_33/Spider Mini (4),Deephunter,2,1,0,7,13
Deepnest_33/Spider Mini (5),Deephunter,2,1,0,7,13
Deepnest_33/Zombie Hornhead Sp,Husk Hornhead,4,0,0,4,5
Deepnest_33/Zombie Hornhead Sp (1),Husk Hornhead,4,0,0,4,5
Deepnest_33/Zombie Hornhead Sp (2),Husk Hornhead,4,0,0,4,5
Deepnest_33/Zombie Runner Sp (1),Wandering Husk,3,0,0,3,4
Deepnest_34/Slash Spider,Stalking Devout,8,2,1,43,75
Deepnest_34/Spider Mini,Deephunter,2,1,0,7,13
Deepnest_34/Zombie Hornhead Sp,Husk Hornhead,4,0,0,4,5
Deepnest_34/Zombie Runner Sp,Wandering Husk,3,0,0,3,4
Deepnest_34/Zombie Runner Sp (1),Wandering Husk,3,0,0,3,4
Deepnest_35/Geo Rock Deepnest,Geo Rock,0,3,15,15,15
Deepnest_35/Geo Rock Deepnest (1),Geo Rock,0,3,15,15,15
Deepnest_35/Spider Mini,Deephunter,2,1,0,7,13
Deepnest_35/Spider Mini (1),Deephunter,2,1,0,7,13
Deepnest_35/Spider Mini (2),Deephunter,2,1,0,7,13
Deepnest_35/Spider Mini (3),Deephunter,2,1,0,7,13
Deepnest_35/Spider Mini (5),Deephunter,2,1,0,7,13
Deepnest_35/Spider Mini (6),Deephunter,2,1,0,7,13
Deepnest_35/Zombie Hornhead Sp,Husk Hornhead,4,0,0,4,5
Deepnest_35/Zombie Hornhead Sp (2),Husk Hornhead,4,0,0,4,5
Deepnest_35/Zombie Runner Sp,Wandering Husk,3,0,0,3,4
Deepnest_36/Grub Mimic Top (1)/Grub Mimic 2,Grub Mimic,0,0,0,0,0
Deepnest_36/Grub Mimic Top (2)/Grub Mimic 3,Grub Mimic,0,0,0,0,0
Deepnest_36/Grub Mimic Top/Grub Mimic 1,Grub Mimic,0,0,0,0,0
Deepnest_37/Geo Rock Deepnest,Geo Rock,0,3,15,15,15
Deepnest_37/Geo Rock Deepnest (1),Geo Rock,0,3,15,15,15
Deepnest_38/Baby Centipede,Dirtcarver,1,1,0,6,12
Deepnest_39/Egg Sac,Bluggsac,0,0,0,0,0
Deepnest_39/Geo Rock Deepnest,Geo Rock,0,3,15,15,15
Deepnest_39/Geo Rock Deepnest (1),Geo Rock,0,3,15,15,15
Deepnest_39/Geo Rock Deepnest (2),Geo Rock,0,3,15,15,15
Deepnest_39/Slash Spider,Stalking Devout,8,2,1,43,75
Deepnest_39/Slash Spider (2),Stalking Devout,8,2,1,43,75
Deepnest_39/Slash Spider (3),Stalking Devout,8,2,1,43,75
Deepnest_39/Slash Spider (4),Stalking Devout,8,2,1,43,75
Deepnest_39/Spider Flyer,Little Weaver,7,2,0,17,24
Deepnest_39/Spider Flyer (1),Little Weaver,7,2,0,17,24
Deepnest_39/Spider Flyer (10),Little Weaver,7,2,0,17,24
Deepnest_39/Spider Flyer (11),Little Weaver,7,2,0,17,24
Deepnest_39/Spider Flyer (12),Little Weaver,7,2,0,17,24
Deepnest_39/Spider Flyer (2),Little Weaver,7,2,0,17,24
Deepnest_39/Spider Flyer (4),Little Weaver,7,2,0,17,24
Deepnest_39/Spider Flyer (5),Little Weaver,7,2,0,17,24
Deepnest_39/Spider Flyer (6),Little Weaver,7,2,0,17,24
Deepnest_39/Spider Flyer (8),Little Weaver,7,2,0,17,24
Deepnest_39/Spider Flyer (9),Little Weaver,7,2,0,17,24
Deepnest_39/Tiny Spider,Deepling,0,0,0,0,0
Deepnest_39/Tiny Spider (2),Deepling,0,0,0,0,0
Deepnest_39/Tiny Spider (4),Deepling,0,0,0,0,0
Deepnest_39/Tiny Spider (5),Deepling,0,0,0,0,0
Deepnest_39/Tiny Spider (6),Deepling,0,0,0,0,0
Deepnest_39/Tiny Spider (7),Deepling,0,0,0,0,0
Deepnest_41/Slash Spider,Stalking Devout,8,2,1,43,75
Deepnest_41/Spider Flyer,Little Weaver,7,2,0,17,24
Deepnest_41/Spider Flyer (1),Little Weaver,7,2,0,17,24
Deepnest_41/Spider Flyer (2),Little Weaver,7,2,0,17,24
Deepnest_41/Spider Flyer (3),Little Weaver,7,2,0,17,24
Deepnest_41/Spider Flyer (4),Little Weaver,7,2,0,17,24
Deepnest_41/Spider Flyer (5),Little Weaver,7,2,0,17,24
Deepnest_41/Spider Mini,Deephunter,2,1,0,7,13
Deepnest_41/Spider Mini (1),Deephunter,2,1,0,7,13
Deepnest_41/Spider Mini (2),Deephunter,2,1,0,7,13
Deepnest_41/Tiny Spider,Deepling,0,0,0,0,0
Deepnest_41/Tiny Spider (1),Deepling,0,0,0,0,0
Deepnest_42/Spider Flyer,Little Weaver,7,2,0,17,24
Deepnest_42/Spider Flyer (1),Little Weaver,7,2,0,17,24
Deepnest_42/Spider Flyer (2),Little Weaver,7,2,0,17,24
Deepnest_42/Spider Flyer (3),Little Weaver,7,2,0,17,24
Deepnest_42/Spider Flyer (4),Little Weaver,7,2,0,17,24
Deepnest_42/Spider Flyer (5),Little Weaver,7,2,0,17,24
Deepnest_42/Spider Flyer (6),Little Weaver,7,2,0,17,24
Deepnest_42/Spider Flyer (7),Little Weaver,7,2,0,17,24
Deepnest_42/Spider Mini,Deephunter,2,1,0,7,13
Deepnest_42/Spider Mini (1),Deephunter,2,1,0,7,13
Deepnest_42/Spider Mini (2),Deephunter,2,1,0,7,13
Deepnest_42/Spider Mini (3),Deephunter,2,1,0,7,13
Deepnest_42/Tiny Spider,Deepling,0,0,0,0,0
Deepnest_42/Tiny Spider (1),Deepling,0,0,0,0,0
Deepnest_43/Garden Zombie,Spiny Husk,2,2,0,12,18
Deepnest_43/Garden Zombie (1),Spiny Husk,2,2,0,12,18
Deepnest_43/Geo Rock Green Path 01,Geo Rock,4,5,6,26,26
Deepnest_43/Geo Rock Green Path 01 (1),Geo Rock,4,5,6,26,26
Deepnest_43/Mantis Heavy Flyer,Mantis Petra,2,2,0,12,18
Deepnest_43/Moss Flyer,Mossfly,2,0,0,2,3
Deepnest_43/Moss Flyer (1),Mossfly,2,0,0,2,3
Deepnest_43/Moss Walker,Mosscreep,2,0,0,2,3
Deepnest_45_v02/Spider Mini,Deephunter,2,1,0,7,13
Deepnest_45_v02/Spider Mini (1),Deephunter,2,1,0,7,13
Deepnest_45_v02/Spider Mini (2),Deephunter,2,1,0,7,13
Deepnest_45_v02/Spider Mini (5),Deephunter,2,1,0,7,13
Deepnest_45_v02/Spider Mini (6),Deephunter,2,1,0,7,13
Deepnest_East_01/Bee Hatchling Ambient,Hiveling,0,0,0,0,0
Deepnest_East_01/Bee Hatchling Ambient (1),Hiveling,0,0,0,0,0
Deepnest_East_01/Bee Hatchling Ambient (2),Hiveling,0,0,0,0,0
Deepnest_East_01/Bee Hatchling Ambient (3),Hiveling,0,0,0,0,0
Deepnest_East_01/Bee Hatchling Ambient (4),Hiveling,0,0,0,0,0
Deepnest_East_01/Blow Fly,Boofly,8,0,0,8,10
Deepnest_East_01/Blow Fly (1),Boofly,8,0,0,8,10
Deepnest_East_01/Blow Fly (2),Boofly,8,0,0,8,10
Deepnest_East_01/Blow Fly (3),Boofly,8,0,0,8,10
Deepnest_East_01/Blow Fly (4),Boofly,8,0,0,8,10
Deepnest_East_01/Blow Fly (5),Boofly,8,0,0,8,10
Deepnest_East_01/Geo Rock Deepnest,Geo Rock,0,3,15,15,15
Deepnest_East_01/Geo Rock Deepnest (1),Geo Rock,0,3,15,15,15
Deepnest_East_02/_Props/Geo Rock Deepnest,Geo Rock,0,3,15,15,15
Deepnest_East_02/_Props/Geo Rock Deepnest (1),Geo Rock,0,3,15,15,15
Deepnest_East_02/Bee Hatchling Ambient,Hiveling,0,0,0,0,0
Deepnest_East_02/Bee Hatchling Ambient (1),Hiveling,0,0,0,0,0
Deepnest_East_02/Bee Hatchling Ambient (10),Hiveling,0,0,0,0,0
Deepnest_East_02/Bee Hatchling Ambient (11),Hiveling,0,0,0,0,0
Deepnest_East_02/Bee Hatchling Ambient (2),Hiveling,0,0,0,0,0
Deepnest_East_02/Bee Hatchling Ambient (3),Hiveling,0,0,0,0,0
Deepnest_East_02/Bee Hatchling Ambient (4),Hiveling,0,0,0,0,0
Deepnest_East_02/Bee Hatchling Ambient (5),Hiveling,0,0,0,0,0
Deepnest_East_02/Bee Hatchling Ambient (6),Hiveling,0,0,0,0,0
Deepnest_East_02/Bee Hatchling Ambient (7),Hiveling,0,0,0,0,0
Deepnest_East_02/Bee Hatchling Ambient (8),Hiveling,0,0,0,0,0
Deepnest_East_02/Bee Hatchling Ambient (9),Hiveling,0,0,0,0,0
Deepnest_East_03/Blow Fly,Boofly,8,0,0,8,10
Deepnest_East_03/Blow Fly (1),Boofly,8,0,0,8,10
Deepnest_East_03/Blow Fly (2),Boofly,8,0,0,8,10
Deepnest_East_03/Blow Fly (3),Boofly,8,0,0,8,10
Deepnest_East_03/Blow Fly (4),Boofly,8,0,0,8,10
Deepnest_East_03/Blow Fly (5),Boofly,8,0,0,8,10
Deepnest_East_04/Blow Fly,Boofly,8,0,0,8,10
Deepnest_East_04/Blow Fly (2),Boofly,8,0,0,8,10
Deepnest_East_04/Blow Fly (3),Boofly,8,0,0,8,10
Deepnest_East_04/Geo Rock Outskirts,Geo Rock,6,5,14,44,44
Deepnest_East_04/Super Spitter,Primal Aspid,6,0,0,6,8
Deepnest_East_04/Super Spitter (1),Primal Aspid,6,0,0,6,8
Deepnest_East_04/Super Spitter (2),Primal Aspid,6,0,0,6,8
Deepnest_East_04/Super Spitter (3),Primal Aspid,6,0,0,6,8
Deepnest_East_04/Super Spitter (4),Primal Aspid,6,0,0,6,8
Deepnest_East_06/Geo Rock Outskirts,Geo Rock,6,5,14,44,44
Deepnest_East_06/Geo Rock Outskirts (1),Geo Rock,6,5,14,44,44
Deepnest_East_06/Giant Hopper (1),Great Hopper,5,0,1,30,56
Deepnest_East_06/Giant Hopper (2),Great Hopper,5,0,1,30,56
Deepnest_East_06/Hopper,Hopper,6,2,0,16,23
Deepnest_East_06/Hopper (1),Hopper,6,2,0,16,23
Deepnest_East_06/Hopper (3),Hopper,6,2,0,16,23
Deepnest_East_06/Hopper (4),Hopper,6,2,0,16,23
Deepnest_East_06/Hopper (5),Hopper,6,2,0,16,23
Deepnest_East_06/Hopper (6),Hopper,6,2,0,16,23
Deepnest_East_06/Hopper (7),Hopper,6,2,0,16,23
Deepnest_East_06/Hopper (8),Hopper,6,2,0,16,23
Deepnest_East_06/Hopper (9),Hopper,6,2,0,16,23
Deepnest_East_06/Hopper Spawn/Giant Hopper,Great Hopper,5,0,1,30,56
Deepnest_East_06/Super Spitter,Primal Aspid,6,0,0,6,8
Deepnest_East_06/Super Spitter (1),Primal Aspid,6,0,0,6,8
Deepnest_East_06/Super Spitter (2),Primal Aspid,6,0,0,6,8
Deepnest_East_07/Blow Fly,Boofly,8,0,0,8,10
Deepnest_East_07/Blow Fly (1),Boofly,8,0,0,8,10
Deepnest_East_07/Blow Fly (2),Boofly,8,0,0,8,10
Deepnest_East_07/Ceiling Dropper,Belfly,0,0,0,0,0
Deepnest_East_07/Ceiling Dropper (1),Belfly,0,0,0,0,0
Deepnest_East_07/Ceiling Dropper (2),Belfly,0,0,0,0,0
Deepnest_East_07/Ceiling Dropper (4),Belfly,0,0,0,0,0
Deepnest_East_07/Ceiling Dropper (5),Belfly,0,0,0,0,0
Deepnest_East_07/Ceiling Dropper (6),Belfly,0,0,0,0,0
Deepnest_East_07/Ceiling Dropper (7),Belfly,0,0,0,0,0
Deepnest_East_07/Geo Rock Outskirts,Geo Rock,6,5,14,44,44
Deepnest_East_07/Geo Rock Outskirts (1),Geo Rock,6,5,14,44,44
Deepnest_East_07/Hopper,Hopper,6,2,0,16,23
Deepnest_East_07/Hopper (10),Hopper,6,2,0,16,23
Deepnest_East_07/Hopper (11),Hopper,6,2,0,16,23
Deepnest_East_07/Hopper (12),Hopper,6,2,0,16,23
Deepnest_East_07/Hopper (13),Hopper,6,2,0,16,23
Deepnest_East_07/Hopper (14),Hopper,6,2,0,16,23
Deepnest_East_07/Hopper (3),Hopper,6,2,0,16,23
Deepnest_East_07/Hopper (4),Hopper,6,2,0,16,23
Deepnest_East_07/Hopper (6),Hopper,6,2,0,16,23
Deepnest_East_07/Hopper (8),Hopper,6,2,0,16,23
Deepnest_East_07/Hopper (9),Hopper,6,2,0,16,23
Deepnest_East_07/Shiny Item,Wanderer's Journal,,,,200,200
Deepnest_East_07/Super Spitter,Primal Aspid,6,0,0,6,8
Deepnest_East_07/Super Spitter (1),Primal Aspid,6,0,0,6,8
Deepnest_East_07/Super Spitter (2),Primal Aspid,6,0,0,6,8
Deepnest_East_07/Super Spitter (4),Primal Aspid,6,0,0,6,8
Deepnest_East_07/Super Spitter (5),Primal Aspid,6,0,0,6,8
Deepnest_East_08/Ceiling Dropper,Belfly,0,0,0,0,0
Deepnest_East_08/Ceiling Dropper (1),Belfly,0,0,0,0,0
Deepnest_East_08/Ceiling Dropper (2),Belfly,0,0,0,0,0
Deepnest_East_08/Ceiling Dropper (3),Belfly,0,0,0,0,0
Deepnest_East_08/Geo Rock Outskirts,Geo Rock,6,5,14,44,44
Deepnest_East_08/Hopper,Hopper,6,2,0,16,23
Deepnest_East_08/Hopper (1),Hopper,6,2,0,16,23
Deepnest_East_08/Hopper (2),Hopper,6,2,0,16,23
Deepnest_East_08/Hopper (3),Hopper,6,2,0,16,23
Deepnest_East_08/Hopper (4),Hopper,6,2,0,16,23
Deepnest_East_08/Hopper (5),Hopper,6,2,0,16,23
Deepnest_East_08/Hopper (6),Hopper,6,2,0,16,23
Deepnest_East_08/Hopper (7),Hopper,6,2,0,16,23
Deepnest_East_08/Hopper (8),Hopper,6,2,0,16,23
Deepnest_East_08/Shiny Item,King's Idol,,,,800,800
Deepnest_East_09/Ceiling Dropper,Belfly,0,0,0,0,0
Deepnest_East_09/Ceiling Dropper (1),Belfly,0,0,0,0,0
Deepnest_East_09/Ceiling Dropper (2),Belfly,0,0,0,0,0
Deepnest_East_09/Ceiling Dropper (3),Belfly,0,0,0,0,0
Deepnest_East_09/Ceiling Dropper (4),Belfly,0,0,0,0,0
Deepnest_East_09/Ceiling Dropper (5),Belfly,0,0,0,0,0
Deepnest_East_09/Ceiling Dropper (6),Belfly,0,0,0,0,0
Deepnest_East_11/Hopper (13),Hopper,6,2,0,16,23
Deepnest_East_11/Hopper (3),Hopper,6,2,0,16,23
Deepnest_East_11/Hopper (6),Hopper,6,2,0,16,23
Deepnest_East_11/Hopper (7),Hopper,6,2,0,16,23
Deepnest_East_11/Super Spitter,Primal Aspid,6,0,0,6,8
Deepnest_East_11/Super Spitter (1),Primal Aspid,6,0,0,6,8
